"Event.Index","UTC.Timestamp","UTC.Date","Tree.Node.Key","Experiment.ID","Participant.Private.ID","Task.Version","Trial.Number","Response","display","ARGUER_ID","discuss_1","read_1","age","gender","edu","argument_ID","Arg_Position","Arguments","rater_position","response_ratings","argument_index","Rater_ID","argument_Position","Arguer_Position","ITT_Condition_ProArguers","ITT_Condition_AntiArguers","ITT_cond","ITT_Baseline_ProArguers","ITT_Baseline_AntiArguers","passedITT","passed_relative_ITT"
31,1658936249752,"27/07/2022 15:37:29","task-an6x",94050,6847685,3,29,"Agree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",1,"For","better for everyone else","Pro",6,49,4,"For","ANTI",0,1,1,0,0,1,1
32,1658936251027,"27/07/2022 15:37:31","task-an6x",94050,6847685,3,30,"Strongly Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",3,"For","It protects everyone ","Pro",7,15,4,"For","ANTI",0,1,1,0,0,1,1
33,1658936252165,"27/07/2022 15:37:32","task-an6x",94050,6847685,3,31,"Strongly Agree","statements",1,"Most days","Most months",32,"Female","A levels",3,"For","it will help you protect yourself. ","Pro",7,3,4,"For","ANTI",0,1,1,0,0,1,1
35,1658936257267,"27/07/2022 15:37:37","task-an6x",94050,6847685,3,33,"Strongly Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",1,"For","To protect me from becoming seriously ill if I caught Covid","Pro",7,43,4,"For","ANTI",0,1,1,0,0,1,1
37,1658936260848,"27/07/2022 15:37:40","task-an6x",94050,6847685,3,35,"Disagree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",3,"For","We must have the vaccine in order to return to normality. ","Pro",2,21,4,"For","ANTI",0,1,1,0,0,0,0
38,1658936264888,"27/07/2022 15:37:44","task-an6x",94050,6847685,3,36,"Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",3,"For","Because in the end everyone will be forced to have the vaccine if they want to go on holiday or go to certain events","Pro",6,45,4,"For","ANTI",0,1,1,0,0,1,1
39,1658936267151,"27/07/2022 15:37:47","task-an6x",94050,6847685,3,37,"Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",1,"For","I want to get my freedoms back ","Pro",6,31,4,"For","ANTI",0,1,1,0,0,1,1
40,1658936268277,"27/07/2022 15:37:48","task-an6x",94050,6847685,3,38,"Agree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",2,"For","better for travelling abroad","Pro",6,50,4,"For","ANTI",0,1,1,0,0,1,1
42,1658936274979,"27/07/2022 15:37:54","task-an6x",94050,6847685,3,40,"Strongly Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",3,"For","Im doing my bit to help ","Pro",7,57,4,"For","ANTI",0,1,1,0,0,1,1
43,1658936278283,"27/07/2022 15:37:58","task-an6x",94050,6847685,3,41,"Strongly Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",1,"For","The vaccine is perfectly safe and better versions have already been produced.","Pro",7,19,4,"For","ANTI",0,1,1,0,0,1,1
48,1658936295013,"27/07/2022 15:38:15","task-an6x",94050,6847685,3,46,"Strongly Agree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",3,"For","the long term benefits outweigh the temporary side-effects","Pro",7,51,4,"For","ANTI",0,1,1,0,0,1,1
51,1658936309463,"27/07/2022 15:38:29","task-an6x",94050,6847685,3,49,"Neither Agree nor Disagree","statements",1,"Most days","Most months",32,"Female","A levels",1,"For","i was fine are a few days.","Pro",4,1,4,"For","ANTI",0,1,1,0,0,0,0
52,1658936311483,"27/07/2022 15:38:31","task-an6x",94050,6847685,3,50,"Somewhat Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",1,"For","The government said it safe ","Pro",5,55,4,"For","ANTI",0,1,1,0,0,0,0
56,1658936326030,"27/07/2022 15:38:46","task-an6x",94050,6847685,3,54,"Strongly Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",1,"For","Protects you against the virus so that you have immunity against it","Pro",7,7,4,"For","ANTI",0,1,1,0,0,1,1
57,1658936327767,"27/07/2022 15:38:47","task-an6x",94050,6847685,3,55,"Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",2,"For","Everyone else is getting vaccinated.","Pro",6,26,4,"For","ANTI",0,1,1,0,0,1,1
61,1658936343470,"27/07/2022 15:39:03","task-an6x",94050,6847685,3,59,"Strongly Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",2,"For","Prevents you from catching the virus or getting severe symptoms.","Pro",7,8,4,"For","ANTI",0,1,1,0,0,1,1
62,1658936345788,"27/07/2022 15:39:05","task-an6x",94050,6847685,3,60,"Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",3,"For","I want to be able to fly for holidays this summer.","Pro",6,27,4,"For","ANTI",0,1,1,0,0,1,1
63,1658936347758,"27/07/2022 15:39:07","task-an6x",94050,6847685,3,61,"Strongly Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",2,"For","Because I am old and therefore at a higher risk of dying if I caught Covid","Pro",7,44,4,"For","ANTI",0,1,1,0,0,1,1
3,1658936172935,"27/07/2022 15:36:12","task-an6x",94050,6847687,3,1,"Somewhat Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",1,"For","The vaccine is perfectly safe and better versions have already been produced.","Pro",5,19,5,"For","ANTI",0,1,1,0,0,0,0
5,1658936179652,"27/07/2022 15:36:19","task-an6x",94050,6847687,3,3,"Neither Agree nor Disagree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",1,"For","better for everyone else","Pro",4,49,5,"For","ANTI",0,1,1,0,0,0,0
6,1658936180367,"27/07/2022 15:36:20","task-an6x",94050,6847687,3,4,"Neither Agree nor Disagree","statements",1,"Most days","Most months",32,"Female","A levels",1,"For","i was fine are a few days.","Pro",4,1,5,"For","ANTI",0,1,1,0,0,0,0
7,1658936180479,"27/07/2022 15:36:20","task-an6x",94050,6847687,3,5,"Neither Agree nor Disagree","statements",6,"Most weeks","Most days",32,"Female","A levels",3,"For","To be able to go on holiday","Pro",4,33,5,"For","ANTI",0,1,1,0,0,0,0
8,1658936183082,"27/07/2022 15:36:23","task-an6x",94050,6847687,3,6,"Disagree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",3,"For","I want to be able to fly for holidays this summer.","Pro",2,27,5,"For","ANTI",0,1,1,0,0,0,0
9,1658936185637,"27/07/2022 15:36:25","task-an6x",94050,6847687,3,7,"Strongly Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",2,"For","It is important to receive the vaccine to protect your health and the health of others.","Pro",7,20,5,"For","ANTI",0,1,1,0,0,1,1
11,1658936191018,"27/07/2022 15:36:31","task-an6x",94050,6847687,3,9,"Strongly Agree","statements",1,"Most days","Most months",32,"Female","A levels",3,"For","it will help you protect yourself. ","Pro",7,3,5,"For","ANTI",0,1,1,0,0,1,1
16,1658936229480,"27/07/2022 15:37:09","task-an6x",94050,6847687,3,14,"Neither Agree nor Disagree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",3,"For","Because in the end everyone will be forced to have the vaccine if they want to go on holiday or go to certain events","Pro",4,45,5,"For","ANTI",0,1,1,0,0,0,0
17,1658936233954,"27/07/2022 15:37:13","task-an6x",94050,6847687,3,15,"Somewhat Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",1,"For","Protects you against the virus so that you have immunity against it","Pro",5,7,5,"For","ANTI",0,1,1,0,0,0,0
19,1658936240597,"27/07/2022 15:37:20","task-an6x",94050,6847687,3,17,"Strongly Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",1,"For","Its the only way to stop the spread of the virus","Pro",7,13,5,"For","ANTI",0,1,1,0,0,1,1
21,1658936248055,"27/07/2022 15:37:28","task-an6x",94050,6847687,3,19,"Strongly Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",1,"For","To protect me from becoming seriously ill if I caught Covid","Pro",7,43,5,"For","ANTI",0,1,1,0,0,1,1
26,1658936268578,"27/07/2022 15:37:48","task-an6x",94050,6847687,3,24,"Disagree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",3,"For","It will stop me from getting covid.","Pro",2,39,5,"For","ANTI",0,1,1,0,0,0,0
28,1658936273760,"27/07/2022 15:37:53","task-an6x",94050,6847687,3,26,"Neither Agree nor Disagree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",1,"For","It's safe the government said so.","Pro",4,37,5,"For","ANTI",0,1,1,0,0,0,0
29,1658936277070,"27/07/2022 15:37:57","task-an6x",94050,6847687,3,27,"Strongly Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",3,"For","We must have the vaccine in order to return to normality. ","Pro",7,21,5,"For","ANTI",0,1,1,0,0,1,1
30,1658936280215,"27/07/2022 15:38:00","task-an6x",94050,6847687,3,28,"Disagree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",2,"For","Because I am old and therefore at a higher risk of dying if I caught Covid","Pro",2,44,5,"For","ANTI",0,1,1,0,0,0,0
43,1658936359801,"27/07/2022 15:39:19","task-an6x",94050,6847687,3,41,"Agree","statements",1,"Most days","Most months",32,"Female","A levels",2,"For","there are a load of people receiving the vaccine it's safe.","Pro",6,2,5,"For","ANTI",0,1,1,0,0,1,1
46,1658936367277,"27/07/2022 15:39:27","task-an6x",94050,6847687,3,44,"Strongly Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",3,"For","Protects others around you from catching the virus?","Pro",7,9,5,"For","ANTI",0,1,1,0,0,1,1
47,1658936370665,"27/07/2022 15:39:30","task-an6x",94050,6847687,3,45,"Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",2,"For","Everyone has to have one so life can go back to normal","Pro",6,32,5,"For","ANTI",0,1,1,0,0,1,1
49,1658936382648,"27/07/2022 15:39:42","task-an6x",94050,6847687,3,47,"Strongly Agree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",3,"For","the long term benefits outweigh the temporary side-effects","Pro",7,51,5,"For","ANTI",0,1,1,0,0,1,1
53,1658936395668,"27/07/2022 15:39:55","task-an6x",94050,6847687,3,51,"Strongly Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",1,"For","I want to get my freedoms back ","Pro",7,31,5,"For","ANTI",0,1,1,0,0,1,1
54,1658936398403,"27/07/2022 15:39:58","task-an6x",94050,6847687,3,52,"Neither Agree nor Disagree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",2,"For","better for travelling abroad","Pro",4,50,5,"For","ANTI",0,1,1,0,0,0,0
55,1658936400807,"27/07/2022 15:40:00","task-an6x",94050,6847687,3,53,"Somewhat Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",2,"For","Everyone else is getting vaccinated.","Pro",5,26,5,"For","ANTI",0,1,1,0,0,0,0
56,1658936402567,"27/07/2022 15:40:02","task-an6x",94050,6847687,3,54,"Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",2,"For","It has been thoroughly tested","Pro",6,14,5,"For","ANTI",0,1,1,0,0,1,1
57,1658936405282,"27/07/2022 15:40:05","task-an6x",94050,6847687,3,55,"Neither Agree nor Disagree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",2,"For","The news said its effective","Pro",4,56,5,"For","ANTI",0,1,1,0,0,0,0
58,1658936408476,"27/07/2022 15:40:08","task-an6x",94050,6847687,3,56,"Strongly Disagree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",2,"For","Only a few people have died from it.","Pro",1,38,5,"For","ANTI",0,1,1,0,0,0,0
59,1658936411241,"27/07/2022 15:40:11","task-an6x",94050,6847687,3,57,"Strongly Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",3,"For","Im doing my bit to help ","Pro",7,57,5,"For","ANTI",0,1,1,0,0,1,1
60,1658936421200,"27/07/2022 15:40:21","task-an6x",94050,6847687,3,58,"Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",1,"For","The more people who get vaccinated the sooner the restrictions will be lifted.","Pro",6,25,5,"For","ANTI",0,1,1,0,0,1,1
61,1658936422713,"27/07/2022 15:40:22","task-an6x",94050,6847687,3,59,"Somewhat Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",1,"For","The government said it safe ","Pro",5,55,5,"For","ANTI",0,1,1,0,0,0,0
62,1658936426276,"27/07/2022 15:40:26","task-an6x",94050,6847687,3,60,"Strongly Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",2,"For","Prevents you from catching the virus or getting severe symptoms.","Pro",7,8,5,"For","ANTI",0,1,1,0,0,1,1
64,1658936431781,"27/07/2022 15:40:31","task-an6x",94050,6847687,3,62,"Somewhat Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",3,"For","It protects everyone ","Pro",5,15,5,"For","ANTI",0,1,1,0,0,0,0
7,1658936365652,"27/07/2022 15:39:25","task-an6x",94050,6847717,3,5,"Neither Agree nor Disagree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",1,"For","better for everyone else","Pro",4,49,6,"For","ANTI",0,1,1,0,0,0,0
8,1658936367987,"27/07/2022 15:39:27","task-an6x",94050,6847717,3,6,"Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",3,"For","Im doing my bit to help ","Pro",6,57,6,"For","ANTI",0,1,1,0,0,1,1
12,1658936384576,"27/07/2022 15:39:44","task-an6x",94050,6847717,3,10,"Somewhat Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",3,"For","Because in the end everyone will be forced to have the vaccine if they want to go on holiday or go to certain events","Pro",5,45,6,"For","ANTI",0,1,1,0,0,0,0
15,1658936394303,"27/07/2022 15:39:54","task-an6x",94050,6847717,3,13,"Somewhat Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",2,"For","Everyone else is getting vaccinated.","Pro",5,26,6,"For","ANTI",0,1,1,0,0,0,0
17,1658936401258,"27/07/2022 15:40:01","task-an6x",94050,6847717,3,15,"Neither Agree nor Disagree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",2,"For","Prevents you from catching the virus or getting severe symptoms.","Pro",4,8,6,"For","ANTI",0,1,1,0,0,0,0
18,1658936404264,"27/07/2022 15:40:04","task-an6x",94050,6847717,3,16,"Somewhat Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",2,"For","Everyone has to have one so life can go back to normal","Pro",5,32,6,"For","ANTI",0,1,1,0,0,0,0
19,1658936406586,"27/07/2022 15:40:06","task-an6x",94050,6847717,3,17,"Somewhat Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",1,"For","The vaccine is perfectly safe and better versions have already been produced.","Pro",5,19,6,"For","ANTI",0,1,1,0,0,0,0
20,1658936409741,"27/07/2022 15:40:09","task-an6x",94050,6847717,3,18,"Somewhat Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",2,"For","The news said its effective","Pro",5,56,6,"For","ANTI",0,1,1,0,0,0,0
21,1658936413000,"27/07/2022 15:40:13","task-an6x",94050,6847717,3,19,"Somewhat Agree","statements",1,"Most days","Most months",32,"Female","A levels",2,"For","there are a load of people receiving the vaccine it's safe.","Pro",5,2,6,"For","ANTI",0,1,1,0,0,0,0
22,1658936414658,"27/07/2022 15:40:14","task-an6x",94050,6847717,3,20,"Somewhat Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",2,"For","It has been thoroughly tested","Pro",5,14,6,"For","ANTI",0,1,1,0,0,0,0
23,1658936418838,"27/07/2022 15:40:18","task-an6x",94050,6847717,3,21,"Agree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",3,"For","the long term benefits outweigh the temporary side-effects","Pro",6,51,6,"For","ANTI",0,1,1,0,0,1,1
26,1658936431023,"27/07/2022 15:40:31","task-an6x",94050,6847717,3,24,"Somewhat Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",1,"For","Its the only way to stop the spread of the virus","Pro",5,13,6,"For","ANTI",0,1,1,0,0,0,0
27,1658936432690,"27/07/2022 15:40:32","task-an6x",94050,6847717,3,25,"Somewhat Agree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",2,"For","Only a few people have died from it.","Pro",5,38,6,"For","ANTI",0,1,1,0,0,0,0
31,1658936447702,"27/07/2022 15:40:47","task-an6x",94050,6847717,3,29,"Somewhat Agree","statements",1,"Most days","Most months",32,"Female","A levels",3,"For","it will help you protect yourself. ","Pro",5,3,6,"For","ANTI",0,1,1,0,0,0,0
32,1658936449270,"27/07/2022 15:40:49","task-an6x",94050,6847717,3,30,"Somewhat Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",3,"For","To be able to go on holiday","Pro",5,33,6,"For","ANTI",0,1,1,0,0,0,0
34,1658936456052,"27/07/2022 15:40:56","task-an6x",94050,6847717,3,32,"Neither Agree nor Disagree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",1,"For","The government said it safe ","Pro",4,55,6,"For","ANTI",0,1,1,0,0,0,0
35,1658936460175,"27/07/2022 15:41:00","task-an6x",94050,6847717,3,33,"Somewhat Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",1,"For","Protects you against the virus so that you have immunity against it","Pro",5,7,6,"For","ANTI",0,1,1,0,0,0,0
38,1658936472340,"27/07/2022 15:41:12","task-an6x",94050,6847717,3,36,"Somewhat Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",3,"For","It protects everyone ","Pro",5,15,6,"For","ANTI",0,1,1,0,0,0,0
45,1658936492370,"27/07/2022 15:41:32","task-an6x",94050,6847717,3,43,"Somewhat Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",3,"For","I want to be able to fly for holidays this summer.","Pro",5,27,6,"For","ANTI",0,1,1,0,0,0,0
46,1658936495210,"27/07/2022 15:41:35","task-an6x",94050,6847717,3,44,"Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",2,"For","It is important to receive the vaccine to protect your health and the health of others.","Pro",6,20,6,"For","ANTI",0,1,1,0,0,1,1
49,1658936503068,"27/07/2022 15:41:43","task-an6x",94050,6847717,3,47,"Disagree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",3,"For","It will stop me from getting covid.","Pro",2,39,6,"For","ANTI",0,1,1,0,0,0,0
50,1658936505223,"27/07/2022 15:41:45","task-an6x",94050,6847717,3,48,"Neither Agree nor Disagree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",1,"For","It's safe the government said so.","Pro",4,37,6,"For","ANTI",0,1,1,0,0,0,0
